year,season,type,club1,club2,result1,result2,date,time,index,dates,scheduleid
2019,spring,常规赛,IG,LGD,0,2,02-16,19:00,https://www.wanplus.com/schedule/47471.html,2019/02/16 19:00:00,47471
2019,spring,常规赛,WE,FPX,0,2,02-17,17:00,https://www.wanplus.com/schedule/47472.html,2019/02/17 17:00:00,47472
2019,spring,常规赛,RNG,EDG,2,0,02-17,19:00,https://www.wanplus.com/schedule/47473.html,2019/02/17 19:00:00,47473
2019,spring,常规赛,LNG,BLG,1,2,02-18,17:00,https://www.wanplus.com/schedule/47474.html,2019/02/18 17:00:00,47474
2019,spring,常规赛,TES,JDG,2,0,02-18,19:00,https://www.wanplus.com/schedule/47475.html,2019/02/18 19:00:00,47475
2019,spring,常规赛,FPX,LGD,2,1,02-19,17:00,https://www.wanplus.com/schedule/47476.html,2019/02/19 17:00:00,47476
2019,spring,常规赛,RW,SN,2,0,02-19,19:00,https://www.wanplus.com/schedule/47477.html,2019/02/19 19:00:00,47477
2019,spring,常规赛,VG,V5,1,2,02-20,17:00,https://www.wanplus.com/schedule/47478.html,2019/02/20 17:00:00,47478
2019,spring,常规赛,WE,OMG,2,1,02-20,19:00,https://www.wanplus.com/schedule/47479.html,2019/02/20 19:00:00,47479
2019,spring,常规赛,IG,DMO,2,0,02-22,17:00,https://www.wanplus.com/schedule/47480.html,2019/02/22 17:00:00,47480
2019,spring,常规赛,SN,EDG,0,2,02-22,19:00,https://www.wanplus.com/schedule/47481.html,2019/02/22 19:00:00,47481
2019,spring,常规赛,LNG,VG,2,1,02-23,14:00,https://www.wanplus.com/schedule/47482.html,2019/02/23 14:00:00,47482
2019,spring,常规赛,LGD,V5,0,2,02-23,17:00,https://www.wanplus.com/schedule/47483.html,2019/02/23 17:00:00,47483
2019,spring,常规赛,RNG,TES,0,2,02-23,19:00,https://www.wanplus.com/schedule/47484.html,2019/02/23 19:00:00,47484
2019,spring,常规赛,JDG,OMG,2,1,02-24,14:00,https://www.wanplus.com/schedule/47485.html,2019/02/24 14:00:00,47485
2019,spring,常规赛,BLG,DMO,2,1,02-24,17:00,https://www.wanplus.com/schedule/47486.html,2019/02/24 17:00:00,47486
2019,spring,常规赛,RW,EDG,0,2,02-24,19:00,https://www.wanplus.com/schedule/47487.html,2019/02/24 19:00:00,47487
2019,spring,常规赛,LGD,WE,0,2,02-25,17:00,https://www.wanplus.com/schedule/47488.html,2019/02/25 17:00:00,47488
2019,spring,常规赛,IG,SN,2,0,02-25,19:00,https://www.wanplus.com/schedule/47489.html,2019/02/25 19:00:00,47489
2019,spring,常规赛,TES,DMO,1,2,02-26,17:00,https://www.wanplus.com/schedule/47490.html,2019/02/26 17:00:00,47490
2019,spring,常规赛,FPX,OMG,2,0,02-26,19:00,https://www.wanplus.com/schedule/47491.html,2019/02/26 19:00:00,47491
2019,spring,常规赛,JDG,V5,2,1,02-27,17:00,https://www.wanplus.com/schedule/47492.html,2019/02/27 17:00:00,47492
2019,spring,常规赛,RW,LNG,0,2,02-27,19:00,https://www.wanplus.com/schedule/47493.html,2019/02/27 19:00:00,47493
2019,spring,常规赛,RNG,WE,2,0,03-01,17:00,https://www.wanplus.com/schedule/47494.html,2019/03/01 17:00:00,47494
2019,spring,常规赛,LNG,TES,0,2,03-01,19:00,https://www.wanplus.com/schedule/47495.html,2019/03/01 19:00:00,47495
2019,spring,常规赛,LGD,VG,1,2,03-02,14:00,https://www.wanplus.com/schedule/47496.html,2019/03/02 14:00:00,47496
2019,spring,常规赛,RW,BLG,0,2,03-02,17:00,https://www.wanplus.com/schedule/47497.html,2019/03/02 17:00:00,47497
2019,spring,常规赛,EDG,JDG,2,0,03-02,19:00,https://www.wanplus.com/schedule/47498.html,2019/03/02 19:00:00,47498
2019,spring,常规赛,RNG,V5,2,0,03-03,14:00,https://www.wanplus.com/schedule/47499.html,2019/03/03 14:00:00,47499
2019,spring,常规赛,SN,OMG,1,2,03-03,17:00,https://www.wanplus.com/schedule/47500.html,2019/03/03 17:00:00,47500
2019,spring,常规赛,IG,FPX,1,2,03-03,19:00,https://www.wanplus.com/schedule/47501.html,2019/03/03 19:00:00,47501
2019,spring,常规赛,VG,BLG,0,2,03-04,17:00,https://www.wanplus.com/schedule/47502.html,2019/03/04 17:00:00,47502
2019,spring,常规赛,WE,LNG,2,1,03-04,19:00,https://www.wanplus.com/schedule/47503.html,2019/03/04 19:00:00,47503
2019,spring,常规赛,OMG,DMO,0,2,03-05,17:00,https://www.wanplus.com/schedule/47504.html,2019/03/05 17:00:00,47504
2019,spring,常规赛,LGD,SN,1,2,03-05,19:00,https://www.wanplus.com/schedule/47505.html,2019/03/05 19:00:00,47505
2019,spring,常规赛,RNG,FPX,2,1,03-06,17:00,https://www.wanplus.com/schedule/47506.html,2019/03/06 17:00:00,47506
2019,spring,常规赛,IG,V5,2,0,03-06,19:00,https://www.wanplus.com/schedule/47507.html,2019/03/06 19:00:00,47507
2019,spring,常规赛,TES,VG,2,0,03-08,17:00,https://www.wanplus.com/schedule/47508.html,2019/03/08 17:00:00,47508
2019,spring,常规赛,EDG,LGD,0,2,03-08,19:00,https://www.wanplus.com/schedule/47509.html,2019/03/08 19:00:00,47509
2019,spring,常规赛,JDG,DMO,2,0,03-09,14:00,https://www.wanplus.com/schedule/47510.html,2019/03/09 14:00:00,47510
2019,spring,常规赛,RW,V5,0,2,03-09,17:00,https://www.wanplus.com/schedule/47511.html,2019/03/09 17:00:00,47511
2019,spring,常规赛,BLG,SN,2,0,03-09,19:00,https://www.wanplus.com/schedule/47512.html,2019/03/09 19:00:00,47512
2019,spring,常规赛,TES,FPX,2,1,03-10,14:00,https://www.wanplus.com/schedule/47513.html,2019/03/10 14:00:00,47513
2019,spring,常规赛,IG,WE,2,0,03-10,17:00,https://www.wanplus.com/schedule/47514.html,2019/03/10 17:00:00,47514
2019,spring,常规赛,RNG,LNG,2,0,03-10,19:00,https://www.wanplus.com/schedule/47515.html,2019/03/10 19:00:00,47515
2019,spring,常规赛,JDG,VG,2,1,03-11,17:00,https://www.wanplus.com/schedule/47516.html,2019/03/11 17:00:00,47516
2019,spring,常规赛,EDG,OMG,2,0,03-11,19:00,https://www.wanplus.com/schedule/47517.html,2019/03/11 19:00:00,47517
2019,spring,常规赛,WE,BLG,2,1,03-12,17:00,https://www.wanplus.com/schedule/47518.html,2019/03/12 17:00:00,47518
2019,spring,常规赛,SN,TES,1,2,03-12,19:00,https://www.wanplus.com/schedule/47519.html,2019/03/12 19:00:00,47519
2019,spring,常规赛,LNG,V5,2,1,03-13,17:00,https://www.wanplus.com/schedule/47520.html,2019/03/13 17:00:00,47520
2019,spring,常规赛,RNG,RW,0,2,03-13,19:00,https://www.wanplus.com/schedule/47521.html,2019/03/13 19:00:00,47521
2019,spring,常规赛,EDG,FPX,1,2,03-15,17:00,https://www.wanplus.com/schedule/47522.html,2019/03/15 17:00:00,47522
2019,spring,常规赛,IG,VG,2,0,03-15,19:00,https://www.wanplus.com/schedule/47523.html,2019/03/15 19:00:00,47523
2019,spring,常规赛,V5,WE,0,2,03-16,14:00,https://www.wanplus.com/schedule/47524.html,2019/03/16 14:00:00,47524
2019,spring,常规赛,RW,TES,0,2,03-16,17:00,https://www.wanplus.com/schedule/47525.html,2019/03/16 17:00:00,47525
2019,spring,常规赛,JDG,SN,2,1,03-16,19:00,https://www.wanplus.com/schedule/47526.html,2019/03/16 19:00:00,47526
2019,spring,常规赛,LGD,OMG,2,1,03-17,14:00,https://www.wanplus.com/schedule/47527.html,2019/03/17 14:00:00,47527
2019,spring,常规赛,RNG,BLG,2,1,03-17,17:00,https://www.wanplus.com/schedule/47528.html,2019/03/17 17:00:00,47528
2019,spring,常规赛,FPX,DMO,2,1,03-17,19:00,https://www.wanplus.com/schedule/47529.html,2019/03/17 19:00:00,47529
2019,spring,常规赛,RW,VG,2,1,03-18,17:00,https://www.wanplus.com/schedule/47530.html,2019/03/18 17:00:00,47530
2019,spring,常规赛,JDG,LNG,2,1,03-18,19:00,https://www.wanplus.com/schedule/47531.html,2019/03/18 19:00:00,47531
2019,spring,常规赛,V5,DMO,0,2,03-19,17:00,https://www.wanplus.com/schedule/47532.html,2019/03/19 17:00:00,47532
2019,spring,常规赛,WE,TES,2,1,03-19,19:00,https://www.wanplus.com/schedule/47533.html,2019/03/19 19:00:00,47533
2019,spring,常规赛,EDG,BLG,2,1,03-20,17:00,https://www.wanplus.com/schedule/47534.html,2019/03/20 17:00:00,47534
2019,spring,常规赛,RNG,JDG,2,1,03-20,19:00,https://www.wanplus.com/schedule/47535.html,2019/03/20 19:00:00,47535
2019,spring,常规赛,DMO,LGD,2,1,03-22,17:00,https://www.wanplus.com/schedule/47536.html,2019/03/22 17:00:00,47536
2019,spring,常规赛,LNG,OMG,2,1,03-22,19:00,https://www.wanplus.com/schedule/47537.html,2019/03/22 19:00:00,47537
2019,spring,常规赛,SN,V5,2,1,03-23,14:00,https://www.wanplus.com/schedule/47538.html,2019/03/23 14:00:00,47538
2019,spring,常规赛,EDG,TES,2,0,03-23,17:00,https://www.wanplus.com/schedule/47539.html,2019/03/23 17:00:00,47539
2019,spring,常规赛,RNG,IG,1,2,03-23,19:00,https://www.wanplus.com/schedule/47540.html,2019/03/23 19:00:00,47540
2019,spring,常规赛,FPX,BLG,2,0,03-24,14:00,https://www.wanplus.com/schedule/47541.html,2019/03/24 14:00:00,47541
2019,spring,常规赛,VG,WE,1,2,03-24,17:00,https://www.wanplus.com/schedule/47542.html,2019/03/24 17:00:00,47542
2019,spring,常规赛,RW,OMG,0,2,03-24,19:00,https://www.wanplus.com/schedule/47543.html,2019/03/24 19:00:00,47543
2019,spring,常规赛,EDG,V5,2,1,03-25,17:00,https://www.wanplus.com/schedule/47544.html,2019/03/25 17:00:00,47544
2019,spring,常规赛,RNG,DMO,0,2,03-25,19:00,https://www.wanplus.com/schedule/47545.html,2019/03/25 19:00:00,47545
2019,spring,常规赛,BLG,IG,2,1,03-26,17:00,https://www.wanplus.com/schedule/47546.html,2019/03/26 17:00:00,47546
2019,spring,常规赛,JDG,LGD,1,2,03-26,19:00,https://www.wanplus.com/schedule/47547.html,2019/03/26 19:00:00,47547
2019,spring,常规赛,FPX,VG,2,0,03-27,17:00,https://www.wanplus.com/schedule/47548.html,2019/03/27 17:00:00,47548
2019,spring,常规赛,OMG,RNG,0,2,03-27,19:00,https://www.wanplus.com/schedule/47549.html,2019/03/27 19:00:00,47549
2019,spring,常规赛,RW,WE,0,2,03-29,17:00,https://www.wanplus.com/schedule/47550.html,2019/03/29 17:00:00,47550
2019,spring,常规赛,LGD,LNG,2,0,03-29,19:00,https://www.wanplus.com/schedule/47551.html,2019/03/29 19:00:00,47551
2019,spring,常规赛,FPX,V5,2,0,03-30,14:00,https://www.wanplus.com/schedule/47552.html,2019/03/30 14:00:00,47552
2019,spring,常规赛,TES,BLG,2,1,03-30,17:00,https://www.wanplus.com/schedule/47553.html,2019/03/30 17:00:00,47553
2019,spring,常规赛,IG,EDG,2,1,03-30,19:00,https://www.wanplus.com/schedule/47554.html,2019/03/30 19:00:00,47554
2019,spring,常规赛,SN,DMO,0,2,03-31,14:00,https://www.wanplus.com/schedule/47555.html,2019/03/31 14:00:00,47555
2019,spring,常规赛,OMG,VG,2,1,03-31,17:00,https://www.wanplus.com/schedule/47556.html,2019/03/31 17:00:00,47556
2019,spring,常规赛,JDG,WE,0,2,03-31,19:00,https://www.wanplus.com/schedule/47557.html,2019/03/31 19:00:00,47557
2019,spring,季后赛_A_1,JDG,WE,3,1,04-04,17:00,https://www.wanplus.com/schedule/53439.html,2019/04/04 17:00:00,53439
2019,spring,季后赛_B_1,DMO,EDG,3,0,04-05,17:00,https://www.wanplus.com/schedule/53442.html,2019/04/05 17:00:00,53442
2019,spring,季后赛_A_2,RNG,JDG,2,3,04-06,17:00,https://www.wanplus.com/schedule/53440.html,2019/04/06 17:00:00,53440
2019,spring,季后赛_B_2,TES,DMO,3,0,04-07,17:00,https://www.wanplus.com/schedule/53443.html,2019/04/07 17:00:00,53443
2019,spring,季后赛_A_3,FPX,JDG,2,3,04-13,17:00,https://www.wanplus.com/schedule/53441.html,2019/04/13 17:00:00,53441
2019,spring,季后赛_B_3,IG,TES,3,1,04-14,17:00,https://www.wanplus.com/schedule/53444.html,2019/04/14 17:00:00,53444
2019,spring,季军赛,FPX,TES,3,1,04-17,17:00,https://www.wanplus.com/schedule/53455.html,2019/04/17 17:00:00,53455
2019,spring,决赛阶段,IG,JDG,3,0,04-21,15:30,https://www.wanplus.com/schedule/53456.html,2019/04/21 15:30:00,53456
2019,summer,常规赛,DMO,EDG,0,2,06-01,17:00,https://www.wanplus.com/schedule/54681.html,2019/06/01 17:00:00,54681
2019,summer,常规赛,JDG,FPX,0,2,06-01,19:00,https://www.wanplus.com/schedule/54682.html,2019/06/01 19:00:00,54682
2019,summer,常规赛,LGD,V5,2,1,06-02,17:00,https://www.wanplus.com/schedule/54683.html,2019/06/02 17:00:00,54683
2019,summer,常规赛,WE,RNG,0,2,06-02,19:00,https://www.wanplus.com/schedule/54684.html,2019/06/02 19:00:00,54684
2019,summer,常规赛,SN,VG,2,1,06-03,17:00,https://www.wanplus.com/schedule/54685.html,2019/06/03 17:00:00,54685
2019,summer,常规赛,IG,DMO,2,1,06-03,19:00,https://www.wanplus.com/schedule/54686.html,2019/06/03 19:00:00,54686
2019,summer,常规赛,BLG,V5,2,0,06-05,17:00,https://www.wanplus.com/schedule/54687.html,2019/06/05 17:00:00,54687
2019,summer,常规赛,LNG,JDG,2,1,06-05,19:00,https://www.wanplus.com/schedule/54688.html,2019/06/05 19:00:00,54688
2019,summer,常规赛,LGD,RNG,1,2,06-06,17:00,https://www.wanplus.com/schedule/54689.html,2019/06/06 17:00:00,54689
2019,summer,常规赛,WE,OMG,1,2,06-06,19:00,https://www.wanplus.com/schedule/54690.html,2019/06/06 19:00:00,54690
2019,summer,常规赛,BLG,FPX,0,2,06-07,17:00,https://www.wanplus.com/schedule/54691.html,2019/06/07 17:00:00,54691
2019,summer,常规赛,IG,LNG,0,2,06-07,19:00,https://www.wanplus.com/schedule/54692.html,2019/06/07 19:00:00,54692
2019,summer,常规赛,VG,TES,1,2,06-08,17:00,https://www.wanplus.com/schedule/54693.html,2019/06/08 17:00:00,54693
2019,summer,常规赛,RW,RNG,0,2,06-08,19:00,https://www.wanplus.com/schedule/54694.html,2019/06/08 19:00:00,54694
2019,summer,常规赛,SN,LGD,2,0,06-09,17:00,https://www.wanplus.com/schedule/54695.html,2019/06/09 17:00:00,54695
2019,summer,常规赛,EDG,JDG,2,0,06-09,19:00,https://www.wanplus.com/schedule/54696.html,2019/06/09 19:00:00,54696
2019,summer,常规赛,OMG,BLG,1,2,06-10,17:00,https://www.wanplus.com/schedule/54697.html,2019/06/10 17:00:00,54697
2019,summer,常规赛,IG,V5,1,2,06-10,19:00,https://www.wanplus.com/schedule/54698.html,2019/06/10 19:00:00,54698
2019,summer,常规赛,DMO,LNG,0,2,06-11,17:00,https://www.wanplus.com/schedule/54699.html,2019/06/11 17:00:00,54699
2019,summer,常规赛,FPX,RW,2,0,06-11,19:00,https://www.wanplus.com/schedule/54700.html,2019/06/11 19:00:00,54700
2019,summer,常规赛,SN,WE,2,0,06-12,17:00,https://www.wanplus.com/schedule/54701.html,2019/06/12 17:00:00,54701
2019,summer,常规赛,BLG,EDG,0,2,06-12,19:00,https://www.wanplus.com/schedule/54702.html,2019/06/12 19:00:00,54702
2019,summer,常规赛,DMO,TES,0,2,06-14,17:00,https://www.wanplus.com/schedule/54703.html,2019/06/14 17:00:00,54703
2019,summer,常规赛,OMG,LGD,0,2,06-14,19:00,https://www.wanplus.com/schedule/54704.html,2019/06/14 19:00:00,54704
2019,summer,常规赛,VG,RNG,0,2,06-15,17:00,https://www.wanplus.com/schedule/54705.html,2019/06/15 17:00:00,54705
2019,summer,常规赛,IG,EDG,2,1,06-15,19:00,https://www.wanplus.com/schedule/54706.html,2019/06/15 19:00:00,54706
2019,summer,常规赛,FPX,WE,2,0,06-16,17:00,https://www.wanplus.com/schedule/54707.html,2019/06/16 17:00:00,54707
2019,summer,常规赛,SN,JDG,0,2,06-16,19:00,https://www.wanplus.com/schedule/54708.html,2019/06/16 19:00:00,54708
2019,summer,常规赛,VG,V5,0,2,06-17,17:00,https://www.wanplus.com/schedule/54709.html,2019/06/17 17:00:00,54709
2019,summer,常规赛,TES,RW,2,0,06-17,19:00,https://www.wanplus.com/schedule/54710.html,2019/06/17 19:00:00,54710
2019,summer,常规赛,DMO,SN,0,2,06-18,17:00,https://www.wanplus.com/schedule/54711.html,2019/06/18 17:00:00,54711
2019,summer,常规赛,FPX,LGD,2,1,06-18,19:00,https://www.wanplus.com/schedule/54712.html,2019/06/18 19:00:00,54712
2019,summer,常规赛,OMG,RW,2,0,06-19,17:00,https://www.wanplus.com/schedule/54713.html,2019/06/19 17:00:00,54713
2019,summer,常规赛,LNG,WE,2,1,06-19,19:00,https://www.wanplus.com/schedule/54714.html,2019/06/19 19:00:00,54714
2019,summer,常规赛,BLG,LNG,2,1,06-21,17:00,https://www.wanplus.com/schedule/54715.html,2019/06/21 17:00:00,54715
2019,summer,常规赛,EDG,WE,0,2,06-21,19:00,https://www.wanplus.com/schedule/54716.html,2019/06/21 19:00:00,54716
2019,summer,常规赛,JDG,VG,2,0,06-22,17:00,https://www.wanplus.com/schedule/54717.html,2019/06/22 17:00:00,54717
2019,summer,常规赛,IG,TES,2,1,06-22,19:00,https://www.wanplus.com/schedule/54718.html,2019/06/22 19:00:00,54718
2019,summer,常规赛,V5,OMG,2,0,06-23,17:00,https://www.wanplus.com/schedule/54719.html,2019/06/23 17:00:00,54719
2019,summer,常规赛,FPX,RNG,2,0,06-23,19:00,https://www.wanplus.com/schedule/54720.html,2019/06/23 19:00:00,54720
2019,summer,常规赛,BLG,TES,0,2,06-24,17:00,https://www.wanplus.com/schedule/54721.html,2019/06/24 17:00:00,54721
2019,summer,常规赛,IG,SN,2,1,06-24,19:00,https://www.wanplus.com/schedule/54722.html,2019/06/24 19:00:00,54722
2019,summer,常规赛,LGD,LNG,0,2,06-25,17:00,https://www.wanplus.com/schedule/54723.html,2019/06/25 17:00:00,54723
2019,summer,常规赛,RW,EDG,2,1,06-25,19:00,https://www.wanplus.com/schedule/54724.html,2019/06/25 19:00:00,54724
2019,summer,常规赛,VG,DMO,1,2,06-26,17:00,https://www.wanplus.com/schedule/54725.html,2019/06/26 17:00:00,54725
2019,summer,常规赛,V5,FPX,1,2,06-26,19:00,https://www.wanplus.com/schedule/54726.html,2019/06/26 19:00:00,54726
2019,summer,常规赛,BLG,SN,2,1,06-28,17:00,https://www.wanplus.com/schedule/54727.html,2019/06/28 17:00:00,54727
2019,summer,常规赛,RW,LNG,2,1,06-28,19:00,https://www.wanplus.com/schedule/54728.html,2019/06/28 19:00:00,54728
2019,summer,常规赛,TES,WE,2,1,06-29,17:00,https://www.wanplus.com/schedule/54729.html,2019/06/29 17:00:00,54729
2019,summer,常规赛,IG,JDG,0,2,06-29,19:00,https://www.wanplus.com/schedule/54730.html,2019/06/29 19:00:00,54730
2019,summer,常规赛,LGD,EDG,1,2,06-30,17:00,https://www.wanplus.com/schedule/54731.html,2019/06/30 17:00:00,54731
2019,summer,常规赛,OMG,RNG,0,2,06-30,19:00,https://www.wanplus.com/schedule/54732.html,2019/06/30 19:00:00,54732
2019,summer,常规赛,DMO,BLG,0,2,07-12,17:00,https://www.wanplus.com/schedule/54733.html,2019/07/12 17:00:00,54733
2019,summer,常规赛,JDG,WE,1,2,07-12,19:00,https://www.wanplus.com/schedule/54734.html,2019/07/12 19:00:00,54734
2019,summer,常规赛,FPX,VG,2,0,07-13,17:00,https://www.wanplus.com/schedule/54735.html,2019/07/13 17:00:00,54735
2019,summer,常规赛,OMG,IG,1,2,07-13,19:00,https://www.wanplus.com/schedule/54736.html,2019/07/13 19:00:00,54736
2019,summer,常规赛,TES,JDG,2,0,07-14,17:00,https://www.wanplus.com/schedule/54737.html,2019/07/14 17:00:00,54737
2019,summer,常规赛,LNG,EDG,0,2,07-14,19:00,https://www.wanplus.com/schedule/54738.html,2019/07/14 19:00:00,54738
2019,summer,常规赛,V5,RW,2,1,07-15,17:00,https://www.wanplus.com/schedule/54739.html,2019/07/15 17:00:00,54739
2019,summer,常规赛,VG,IG,1,2,07-15,19:00,https://www.wanplus.com/schedule/54740.html,2019/07/15 19:00:00,54740
2019,summer,常规赛,BLG,JDG,1,2,07-16,17:00,https://www.wanplus.com/schedule/54741.html,2019/07/16 17:00:00,54741
2019,summer,常规赛,WE,DMO,2,1,07-16,19:00,https://www.wanplus.com/schedule/54742.html,2019/07/16 19:00:00,54742
2019,summer,常规赛,EDG,V5,2,0,07-17,17:00,https://www.wanplus.com/schedule/54743.html,2019/07/17 17:00:00,54743
2019,summer,常规赛,OMG,LNG,0,2,07-17,19:00,https://www.wanplus.com/schedule/54744.html,2019/07/17 19:00:00,54744
2019,summer,常规赛,OMG,VG,0,2,07-19,19:00,https://www.wanplus.com/schedule/54745.html,2019/07/19 19:00:00,54745
2019,summer,常规赛,TES,LGD,2,0,07-19,19:00,https://www.wanplus.com/schedule/54746.html,2019/07/19 19:00:00,54746
2019,summer,常规赛,SN,RW,2,0,07-20,17:00,https://www.wanplus.com/schedule/54747.html,2019/07/20 17:00:00,54747
2019,summer,常规赛,RNG,EDG,2,0,07-20,19:00,https://www.wanplus.com/schedule/54748.html,2019/07/20 19:00:00,54748
2019,summer,常规赛,DMO,JDG,2,1,07-21,17:00,https://www.wanplus.com/schedule/54749.html,2019/07/21 17:00:00,54749
2019,summer,常规赛,FPX,IG,1,2,07-21,19:00,https://www.wanplus.com/schedule/54750.html,2019/07/21 19:00:00,54750
2019,summer,常规赛,RNG,V5,2,0,07-22,17:00,https://www.wanplus.com/schedule/54751.html,2019/07/22 17:00:00,54751
2019,summer,常规赛,TES,SN,0,2,07-22,19:00,https://www.wanplus.com/schedule/54752.html,2019/07/22 19:00:00,54752
2019,summer,常规赛,RW,LGD,2,1,07-23,17:00,https://www.wanplus.com/schedule/54753.html,2019/07/23 17:00:00,54753
2019,summer,常规赛,BLG,WE,2,0,07-23,19:00,https://www.wanplus.com/schedule/54754.html,2019/07/23 19:00:00,54754
2019,summer,常规赛,FPX,OMG,2,0,07-24,17:00,https://www.wanplus.com/schedule/54755.html,2019/07/24 17:00:00,54755
2019,summer,常规赛,LNG,TES,0,2,07-24,19:00,https://www.wanplus.com/schedule/54756.html,2019/07/24 19:00:00,54756
2019,summer,常规赛,VG,BLG,0,2,07-26,17:00,https://www.wanplus.com/schedule/54757.html,2019/07/26 17:00:00,54757
2019,summer,常规赛,V5,JDG,0,2,07-26,19:00,https://www.wanplus.com/schedule/54758.html,2019/07/26 19:00:00,54758
2019,summer,常规赛,RNG,LNG,2,0,07-27,17:00,https://www.wanplus.com/schedule/54759.html,2019/07/27 17:00:00,54759
2019,summer,常规赛,EDG,FPX,0,2,07-27,19:00,https://www.wanplus.com/schedule/54760.html,2019/07/27 19:00:00,54760
2019,summer,常规赛,RW,DMO,1,2,07-28,17:00,https://www.wanplus.com/schedule/54761.html,2019/07/28 17:00:00,54761
2019,summer,常规赛,WE,IG,2,1,07-28,19:00,https://www.wanplus.com/schedule/54762.html,2019/07/28 19:00:00,54762
2019,summer,常规赛,V5,TES,0,2,07-29,17:00,https://www.wanplus.com/schedule/54763.html,2019/07/29 17:00:00,54763
2019,summer,常规赛,RNG,SN,2,0,07-29,19:00,https://www.wanplus.com/schedule/54764.html,2019/07/29 19:00:00,54764
2019,summer,常规赛,WE,VG,2,0,07-30,17:00,https://www.wanplus.com/schedule/54765.html,2019/07/30 17:00:00,54765
2019,summer,常规赛,LGD,DMO,0,2,07-30,19:00,https://www.wanplus.com/schedule/54766.html,2019/07/30 19:00:00,54766
2019,summer,常规赛,EDG,OMG,2,0,07-31,17:00,https://www.wanplus.com/schedule/54767.html,2019/07/31 17:00:00,54767
2019,summer,常规赛,LNG,FPX,0,2,07-31,19:00,https://www.wanplus.com/schedule/54768.html,2019/07/31 19:00:00,54768
2019,summer,常规赛,V5,SN,0,2,08-02,17:00,https://www.wanplus.com/schedule/54769.html,2019/08/02 17:00:00,54769
2019,summer,常规赛,JDG,RW,0,2,08-02,19:00,https://www.wanplus.com/schedule/54770.html,2019/08/02 19:00:00,54770
2019,summer,常规赛,OMG,DMO,0,2,08-03,17:00,https://www.wanplus.com/schedule/54771.html,2019/08/03 17:00:00,54771
2019,summer,常规赛,RNG,TES,1,2,08-03,19:00,https://www.wanplus.com/schedule/54772.html,2019/08/03 19:00:00,54772
2019,summer,常规赛,WE,LGD,2,0,08-04,17:00,https://www.wanplus.com/schedule/54773.html,2019/08/04 17:00:00,54773
2019,summer,常规赛,IG,BLG,1,2,08-04,19:00,https://www.wanplus.com/schedule/54774.html,2019/08/04 19:00:00,54774
2019,summer,常规赛,LNG,V5,1,2,08-05,17:00,https://www.wanplus.com/schedule/54775.html,2019/08/05 17:00:00,54775
2019,summer,常规赛,SN,OMG,2,1,08-05,19:00,https://www.wanplus.com/schedule/54776.html,2019/08/05 19:00:00,54776
2019,summer,常规赛,RW,BLG,0,2,08-06,17:00,https://www.wanplus.com/schedule/54777.html,2019/08/06 17:00:00,54777
2019,summer,常规赛,RNG,DMO,2,1,08-06,19:00,https://www.wanplus.com/schedule/54778.html,2019/08/06 19:00:00,54778
2019,summer,常规赛,VG,LNG,1,2,08-07,17:00,https://www.wanplus.com/schedule/54779.html,2019/08/07 17:00:00,54779
2019,summer,常规赛,JDG,LGD,1,2,08-07,19:00,https://www.wanplus.com/schedule/54780.html,2019/08/07 19:00:00,54780
2019,summer,常规赛,VG,EDG,1,2,08-09,17:00,https://www.wanplus.com/schedule/54781.html,2019/08/09 17:00:00,54781
2019,summer,常规赛,WE,RW,2,1,08-09,19:00,https://www.wanplus.com/schedule/54782.html,2019/08/09 19:00:00,54782
2019,summer,常规赛,LGD,BLG,0,2,08-10,17:00,https://www.wanplus.com/schedule/54783.html,2019/08/10 17:00:00,54783
2019,summer,常规赛,RNG,IG,2,1,08-10,19:00,https://www.wanplus.com/schedule/54784.html,2019/08/10 19:00:00,54784
2019,summer,常规赛,SN,FPX,0,2,08-11,17:00,https://www.wanplus.com/schedule/54785.html,2019/08/11 17:00:00,54785
2019,summer,常规赛,EDG,TES,1,2,08-11,19:00,https://www.wanplus.com/schedule/54786.html,2019/08/11 19:00:00,54786
2019,summer,常规赛,DMO,V5,2,0,08-12,17:00,https://www.wanplus.com/schedule/54787.html,2019/08/12 17:00:00,54787
2019,summer,常规赛,JDG,OMG,2,0,08-12,19:00,https://www.wanplus.com/schedule/54788.html,2019/08/12 19:00:00,54788
2019,summer,常规赛,RW,VG,2,1,08-13,17:00,https://www.wanplus.com/schedule/54789.html,2019/08/13 17:00:00,54789
2019,summer,常规赛,LGD,IG,0,2,08-13,19:00,https://www.wanplus.com/schedule/54790.html,2019/08/13 19:00:00,54790
2019,summer,常规赛,EDG,SN,2,0,08-14,17:00,https://www.wanplus.com/schedule/54791.html,2019/08/14 17:00:00,54791
2019,summer,常规赛,RNG,BLG,0,2,08-14,19:00,https://www.wanplus.com/schedule/54792.html,2019/08/14 19:00:00,54792
2019,summer,常规赛,DMO,FPX,0,2,08-16,17:00,https://www.wanplus.com/schedule/54793.html,2019/08/16 17:00:00,54793
2019,summer,常规赛,TES,OMG,2,0,08-16,19:00,https://www.wanplus.com/schedule/54794.html,2019/08/16 19:00:00,54794
2019,summer,常规赛,V5,WE,0,2,08-17,14:00,https://www.wanplus.com/schedule/54795.html,2019/08/17 14:00:00,54795
